,account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan_amount,loan_payments,loan_term,loan_status,loan,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
2528,2831,1997-11-10,monthly,Hl.m. Praha,1,0,,,,,F,,25200,15,29,79423,1100
2529,2832,1997-11-22,monthly,Pribram,1,0,,,,,F,,2122,15,23,20858,700
2530,2833,1995-08-30,monthly,Zlin,1,0,,,,,F,,5400,15,77,25597,400
2531,2834,1995-10-14,monthly,Karvina,1,1,,,,,F,,22000,15,79,81066,1000
2532,2835,1995-10-03,monthly,Opava,1,0,,,,,F,,27400,15,107,80997,200
2533,2836,1995-11-18,monthly,Havlickuv Brod,2,1,,,,,F,,45280,15,83,76407,1100
2534,2837,1996-06-02,monthly,Nachod,1,0,,,,,F,,40640,15,63,62166,500
2535,2839,1995-04-04,monthly,Karvina,1,0,,,,,F,,30880,15,94,73396,800
2536,2840,1994-10-09,monthly,Cesky Krumlov,1,0,,,,,F,,55000,15,125,141848,400
2537,2841,1993-07-27,monthly,Novy Jicin,2,0,,,,,F,,12960,15,141,42352,1100
2538,2842,1993-12-29,monthly,Ceske Budejovice,1,0,,,,,F,,4800,15,117,25625,200
2539,2843,1997-03-29,monthly,Sokolov,2,0,,,,,F,,22400,15,44,57709,600
2540,2844,1996-01-19,monthly,Hradec Kralove,1,0,,,,,F,,46400,15,72,90402,400
2541,2845,1997-08-21,monthly,Uherske Hradiste,1,1,,,,,F,,26000,15,34,85756,1000
2542,2846,1997-09-27,monthly,Hl.m. Praha,1,0,,,,,F,,9200,15,28,30024,800
2543,2847,1994-05-08,monthly,Prerov,1,0,,,,,F,,11100,15,135,60845,1100
2544,2849,1993-09-16,monthly,Hl.m. Praha,1,0,,,,,F,,13650,15,124,35172,900
2545,2850,1997-11-22,monthly,Hodonin,1,0,,,,,F,,2038,15,23,20065,400
2546,2851,1995-12-02,monthly,Pelhrimov,1,0,,,,,F,,29600,15,128,85960,700
2547,2852,1996-12-29,monthly,Karvina,1,0,,,,,F,,4600,600,15,36400,1000
2548,2853,1995-09-08,monthly,Brno - mesto,1,0,,,,,F,,8280,15,108,77940,600
2549,2854,1997-01-18,monthly,Hl.m. Praha,1,1,,,,,F,,36200,15,48,113359,500
2550,2855,1995-08-21,monthly,Plzen - jih,1,0,,,,,F,,14850,15,77,52182,400
2551,2856,1995-03-18,monthly,Klatovy,1,0,,,,,F,,22700,15,93,52672,600
2552,2857,1997-04-28,monthly,Prachatice,2,0,,,,,F,,43200,15,54,142118,900
2553,2858,1995-08-22,monthly,Breclav,1,0,,,,,F,,20000,15,99,54412,200
2554,2859,1993-10-23,monthly,Praha - zapad,2,0,,,,,F,,64200,15,165,143332,1637
2555,2861,1993-02-10,monthly,Louny,1,0,,,,,F,,10700,15,137,38705,300
2556,2862,1993-06-07,monthly,Decin,1,1,,,,,F,,28200,15,135,77241,14170
2557,2863,1996-01-21,monthly,Ceske Budejovice,2,0,,,,,F,,22720,15,89,62604,200
2558,2864,1996-03-16,monthly,Brno - mesto,2,0,,,,,F,,21760,15,74,64447,800
2559,2865,1995-03-03,monthly,Hl.m. Praha,1,0,,,,,F,,31100,1,94,51538,200
2560,2866,1995-09-13,monthly,Hradec Kralove,1,0,,,,,F,,20000,15,82,76269,900
2561,2867,1993-11-04,monthly,Sokolov,1,1,,,,,F,,61900,15,139,141450,900
2562,2868,1994-06-15,monthly,Hl.m. Praha,2,0,,,,,F,,7600,15,105,32440,800
2563,2869,1996-09-27,monthly,Frydek - Mistek,1,0,,,,,F,,6050,15,52,30874,200
2564,2870,1996-06-18,monthly,Hl.m. Praha,1,0,,,,,F,,19200,15,76,62070,800
2565,2871,1995-10-30,monthly,Usti nad Orlici,1,0,,,,,F,,8750,15,73,35077,600
2566,2872,1996-09-04,monthly,Hl.m. Praha,1,0,268320.0,4472.0,60.0,C,T,F,13200,15,60,49190,200
2567,2873,1996-12-13,monthly,Karvina,2,0,,,,,F,,27360,15,57,83328,1100
2568,2874,1997-04-02,monthly,Ceska Lipa,1,0,,,,,F,,3000,15,43,17363,400
2569,2875,1996-12-24,monthly,Prachatice,1,0,,,,,F,,25700,15,50,78855,800
2570,2876,1993-04-22,monthly,Usti nad Orlici,1,0,,,,,F,,25300,15,140,65398,200
2571,2877,1995-06-04,monthly,Litomerice,1,1,,,,,F,,63300,15,87,132660,800
2572,2878,1997-06-14,monthly,Hl.m. Praha,2,0,,,,,F,,7500,15,34,28152,700
2573,2879,1997-10-14,monthly,Cesky Krumlov,2,0,,,,,F,,10300,15,32,41425,600
2574,2880,1993-06-16,monthly,Novy Jicin,1,0,,,,,F,,24160,15,138,65160,600
2575,2881,1993-01-04,monthly,Karvina,1,0,,,,,F,,38560,15,182,66268,700
2576,2882,1996-07-20,monthly,Chrudim,1,0,,,,,F,,45100,15,53,119173,121
2577,2883,1997-06-29,monthly,Vsetin,1,0,,,,,F,,6600,15,34,30078,200
2578,2884,1993-02-08,monthly,Hl.m. Praha,1,0,,,,,F,,23360,15,185,105066,1100
2579,2885,1996-09-04,monthly,Hl.m. Praha,1,0,,,,,F,,28800,15,58,107103,800
2580,2886,1994-04-08,monthly,Hl.m. Praha,1,0,,,,,F,,21500,15,140,40797,900
2581,2887,1996-07-13,monthly,Sumperk,1,0,,,,,F,,23600,15,60,75645,900
2582,2888,1996-05-23,monthly,Prachatice,2,0,,,,,F,,7900,15,59,22031,700
2583,2889,1996-03-23,monthly,Mlada Boleslav,1,0,,,,,F,,49200,15,67,123527,900
2584,2890,1996-02-07,monthly,Jesenik,1,0,,,,,F,,36000,15,72,74362,500
2585,2891,1997-05-28,monthly,Havlickuv Brod,1,0,,,,,F,,19100,15,39,54842,300
2586,2892,1997-12-16,monthly,Zlin,2,0,,,,,F,,1400,1400,12,37900,200
2587,2893,1996-02-08,monthly,Most,1,0,,,,,F,,6030,15,65,25255,700
2588,2894,1993-08-28,monthly,Pelhrimov,1,0,,,,,F,,62200,15,179,171642,1100
2589,2895,1993-03-09,monthly,Prachatice,1,0,,,,,F,,21600,15,143,64151,300
2590,2896,1993-03-30,monthly,Rokycany,1,0,,,,,F,,7320,15,135,28363,400
2591,2897,1997-10-11,monthly,Trutnov,1,1,,,,,F,,54900,15,49,144761,800
2592,2898,1996-11-23,monthly,Brno - mesto,2,0,,,,,F,,15800,15,52,71123,800
2593,2899,1997-04-03,monthly,Teplice,1,1,,,,,F,,24100,15,43,86567,1100
2594,2900,1997-05-14,monthly,Strakonice,1,0,,,,,F,,27800,200,16,60583,500
2595,2901,1997-04-09,monthly,Hl.m. Praha,1,0,,,,,F,,12160,15,53,64321,600
2596,2902,1993-01-28,monthly,Ceska Lipa,1,0,,,,,F,,29900,15,144,74805,200
2597,2903,1994-05-19,monthly,Louny,2,0,,,,,F,,22560,15,112,80947,300
2598,2904,1996-03-20,monthly,Rakovnik,1,0,,,,,F,,33000,6,79,69540,-2364
2599,2905,1994-10-03,monthly,Ostrava - mesto,1,0,,,,,F,,43360,15,106,87654,1000
2600,2906,1996-09-20,monthly,Semily,1,0,,,,,F,,25000,15,59,60941,200
2601,2907,1993-09-09,monthly,Karvina,2,0,,,,,F,,13950,15,125,33902,700
2602,2908,1997-03-16,monthly,Trebic,1,1,,,,,F,,21300,15,44,82822,600
2603,2909,1996-04-04,monthly,Jihlava,1,0,,,,,F,,24700,15,80,62503,200
2604,2910,1997-10-21,monthly,Frydek - Mistek,1,1,437460.0,7291.0,60.0,C,T,F,44500,15,29,101929,900
2605,2911,1995-02-25,monthly,Decin,1,0,,,,,F,,16160,15,110,76947,900
2606,2912,1994-07-30,monthly,Ostrava - mesto,1,1,380160.0,6336.0,60.0,C,T,F,67200,15,156,157338,1100
2607,2913,1993-12-28,monthly,Mlada Boleslav,1,0,,,,,F,,3600,15,117,23455,1100
2608,2914,1996-09-08,monthly,Kladno,1,0,,,,,F,,11400,15,67,47089,300
2609,2915,1993-07-23,monthly,Hodonin,1,1,,,,,F,,86400,15,135,137319,500
2610,2916,1996-12-03,monthly,Kutna Hora,1,0,,,,,F,,11500,2,54,54819,1000
2611,2917,1996-08-08,monthly,Frydek - Mistek,1,0,,,,,F,,32700,15,59,59643,300
2612,2919,1995-05-10,monthly,Vsetin,1,0,,,,,F,,15000,15,91,51633,200
2613,2920,1997-11-13,monthly,Opava,1,0,,,,,F,,24700,15,27,62936,200
2614,2921,1996-09-21,monthly,Brno - mesto,1,0,,,,,F,,19100,15,59,49010,500
2615,2922,1994-06-06,monthly,Jindrichuv Hradec,1,0,,,,,F,,57900,15,122,141166,200
2616,2923,1995-01-10,monthly,Hradec Kralove,1,0,,,,,F,,3800,15,91,27076,500
2617,2924,1994-10-16,monthly,Breclav,1,0,,,,,F,,27500,15,102,53301,700
2618,2925,1993-01-10,monthly,Hl.m. Praha,1,0,,,,,F,,16700,15,161,41716,1000
2619,2926,1993-01-14,monthly,Svitavy,1,0,,,,,F,,30880,15,153,62464,600
2620,2927,1997-08-04,monthly,Litomerice,1,1,,,,,F,,53300,15,30,113126,300
2621,2928,1993-12-14,monthly,Brno - venkov,1,0,,,,,F,,12000,15,117,33666,500
2622,2929,1996-04-06,monthly,Trutnov,1,0,,,,,F,,37600,15,68,123165,400
2623,2930,1996-08-24,monthly,Hl.m. Praha,1,0,,,,,F,,64700,15,82,148231,900
2624,2931,1995-05-04,monthly,Liberec,1,0,,,,,F,,4250,15,89,27352,500
2625,2932,1993-05-04,monthly,Olomouc,2,0,,,,,F,,64200,4,179,146481,500
2626,2933,1993-06-18,monthly,Praha - vychod,2,0,272520.0,4542.0,60.0,C,T,F,62800,15,177,175151,1100
2627,2934,1996-10-08,monthly,Hl.m. Praha,1,1,,,,,F,,60800,15,71,133278,1000
2628,2935,1995-05-15,monthly,Frydek - Mistek,1,0,,,,,F,,4290,15,83,22224,200
2629,2936,1996-03-27,monthly,Beroun,1,0,504000.0,8400.0,60.0,C,T,F,10400,15,95,59151,200
2630,2937,1997-02-25,monthly,Hl.m. Praha,1,0,,,,,F,,4600,15,41,25025,800
2631,2938,1993-08-04,monthly,Hl.m. Praha,1,0,,,,,F,,64400,15,194,147593,400
2632,2939,1997-06-28,monthly,Kolin,1,0,,,,,F,,6000,15,33,29212,200
2633,2940,1993-06-24,monthly,Brno - mesto,1,0,,,,,F,,64100,15,154,141487,1000
2634,2942,1997-09-24,monthly,Chrudim,1,0,,,,,F,,6400,15,37,48605,1100
2635,2944,1996-01-11,monthly,Domazlice,2,0,,,,,F,,37600,15,95,55855,1000
2636,2945,1996-07-11,monthly,Kutna Hora,2,0,,,,,F,,8300,15,56,25458,300
2637,2946,1996-05-07,monthly,Brno - mesto,1,0,,,,,F,,4400,15,65,22065,1100
2638,2947,1996-08-09,monthly,Hodonin,2,0,,,,,F,,4150,15,59,35569,1000
2639,2949,1994-10-21,monthly,Hl.m. Praha,2,0,,,,,F,,13950,15,97,34839,400
2640,2950,1996-06-28,monthly,Uherske Hradiste,1,0,,,,,F,,45120,15,63,71237,1000
2641,2951,1993-09-06,monthly,Chrudim,1,0,,,,,F,,15600,15,130,82102,200
2642,2952,1997-04-28,monthly,Znojmo,1,0,,,,,F,,6100,15,37,29017,900
2643,2953,1996-09-02,monthly,Hl.m. Praha,1,1,,,,,F,,12600,15,73,61414,900
2644,2954,1997-04-08,monthly,Hl.m. Praha,1,1,,,,,F,,25300,15,43,86794,700
2645,2955,1996-09-27,monthly,Bruntal,1,0,,,,,F,,3840,15,51,30584,900
2646,2956,1997-06-10,monthly,Cesky Krumlov,1,0,,,,,F,,16400,15,41,57218,400
2647,2957,1995-07-28,monthly,Klatovy,1,0,,,,,F,,42400,15,85,78136,500
2648,2958,1993-09-19,monthly,Rychnov nad Kneznou,1,0,,,,,F,,11400,15,123,28718,400
2649,2959,1994-02-25,monthly,Mlada Boleslav,1,1,,,,,F,,62700,15,147,141814,-11712
2650,2960,1994-09-20,monthly,Prachatice,1,0,,,,,F,,23700,15,108,48961,1100
2651,2961,1996-07-12,monthly,Nymburk,1,0,,,,,F,,11250,15,55,33899,400
2652,2962,1993-05-30,monthly,Hl.m. Praha,1,0,31248.0,2604.0,12.0,A,T,F,64100,15,164,156950,1000
2653,2963,1996-12-09,monthly,Tachov,1,1,,,,,F,,14700,15,51,60491,1000
2654,2964,1997-01-09,monthly,Olomouc,2,0,,,,,F,,10800,15,49,28637,300
2655,2965,1995-10-10,monthly,Kutna Hora,1,0,,,,,F,,12000,15,73,34849,900
2656,2966,1997-03-27,monthly,Decin,1,1,,,,,F,,63100,15,64,130528,1100
2657,2967,1996-11-13,monthly,Louny,1,0,,,,,F,,13300,15,53,50081,400
2658,2968,1995-02-05,monthly,Cesky Krumlov,2,1,,,,,F,,56400,15,95,107797,1100
2659,2969,1995-05-26,monthly,Rokycany,1,0,,,,,F,,3700,300,28,38600,300
2660,2970,1993-01-22,monthly,Prostejov,2,0,,,,,F,,26400,15,143,52614,400
2661,2972,1993-11-23,monthly,Pribram,1,1,,,,,F,,68700,15,140,162756,500
2662,2973,1996-08-15,monthly,Cheb,1,1,,,,,F,,19500,15,58,58034,500
2663,2974,1993-03-13,monthly,Nymburk,2,0,,,,,F,,13850,15,135,54302,1100
2664,2976,1996-08-19,monthly,Rakovnik,1,0,,,,,F,,18880,15,59,64055,800
2665,2977,1996-06-20,monthly,Plzen - sever,1,0,,,,,F,,57400,15,63,134018,1100
2666,2978,1995-01-06,monthly,Ostrava - mesto,1,0,,,,,F,,15100,15,118,35058,600
2667,2979,1997-11-22,monthly,Praha - vychod,1,0,,,,,F,,6900,15,25,24196,700
2668,2980,1993-12-09,monthly,Zdar nad Sazavou,2,0,,,,,F,,5100,15,117,28624,1000
2669,2981,1997-01-11,monthly,Nachod,1,0,,,,,F,,5300,15,56,25987,600
2670,2982,1996-06-04,monthly,Prachatice,2,1,41256.0,3438.0,12.0,C,T,F,63700,15,67,138939,900
2671,2983,1996-07-25,monthly,Havlickuv Brod,1,0,,,,,F,,28200,15,68,51668,1000
2672,2985,1993-04-06,monthly,Novy Jicin,1,0,,,,,F,,5800,15,139,40601,400
2673,2986,1996-04-09,monthly,Vyskov,1,1,24792.0,1033.0,24.0,C,T,F,47360,15,65,91488,500
2674,2987,1993-09-16,monthly,Pisek,1,0,,,,,F,,31200,15,127,83115,700
2675,2989,1993-11-28,monthly,Kladno,1,0,,,,,F,,11600,15,120,35126,600
2676,2990,1996-09-16,monthly,Sokolov,1,1,,,,,F,,17900,15,70,56133,900
2677,2991,1993-05-22,monthly,Prachatice,2,0,,,,,F,,47000,7,135,84029,600
2678,2992,1997-07-11,monthly,Hradec Kralove,1,0,,,,,F,,10240,15,38,54794,900
2679,2994,1996-05-03,monthly,Vsetin,1,1,48744.0,1354.0,36.0,C,T,F,20500,15,67,75877,900
2680,2995,1996-12-14,monthly,Trutnov,1,0,,,,,F,,50600,2,45,108137,-5285
2681,2996,1994-05-17,monthly,Brno - mesto,1,0,,,,,F,,23500,15,120,71605,400
2682,2997,1997-09-09,monthly,Teplice,1,0,,,,,F,,4000,15,42,31970,1100
2683,2998,1997-11-09,monthly,Tabor,1,1,,,,,F,,29700,3,30,66690,300
2684,2999,1996-10-08,monthly,Zdar nad Sazavou,2,0,,,,,F,,11680,15,68,37921,1000
2685,3000,1993-07-14,monthly,Plzen - sever,1,0,,,,,F,,42240,15,145,74493,1000
2686,3001,1993-03-24,monthly,Hl.m. Praha,1,0,,,,,F,,29600,15,242,88118,400
2687,3003,1993-11-27,monthly,Pisek,1,1,,,,,F,,26700,15,101,115903,500
2688,3004,1996-08-22,monthly,Praha - zapad,1,0,,,,,F,,7000,15,53,23905,700
2689,3006,1995-01-01,monthly,Zlin,2,0,,,,,F,,11500,15,97,34586,200
2690,3007,1993-02-02,monthly,Jindrichuv Hradec,1,0,,,,,F,,40100,15,144,77118,800
2691,3008,1993-02-27,monthly,Olomouc,1,0,,,,,F,,13100,15,137,71364,200
2692,3009,1996-01-26,monthly,Hl.m. Praha,2,0,,,,,F,,8300,15,67,28692,900
2693,3010,1995-09-13,monthly,Nachod,1,1,,,,,F,,27100,15,64,83279,800
2694,3011,1993-09-01,monthly,Zlin,1,0,,,,,F,,4530,15,129,23208,400
2695,3012,1997-04-18,monthly,Semily,1,1,,,,,F,,5300,15,51,54068,600
2696,3013,1997-12-09,monthly,Opava,1,0,,,,,F,,3600,15,27,22844,4714
2697,3015,1996-06-15,monthly,Prachatice,1,0,,,,,F,,2790,15,57,28619,900
2698,3016,1996-02-23,monthly,Plzen - mesto,1,0,,,,,F,,21000,15,74,58358,700
2699,3017,1994-08-12,monthly,Prerov,1,0,,,,,F,,27680,15,106,68318,700
2700,3018,1996-12-03,monthly,Chomutov,1,0,,,,,F,,47300,2,57,159656,-1969
2701,3019,1996-04-21,monthly,Decin,2,0,,,,,F,,26600,15,66,57812,300
2702,3020,1996-08-09,monthly,Beroun,1,0,,,,,F,,22500,15,108,88152,900
2703,3021,1996-04-20,monthly,Praha - vychod,1,0,155616.0,3242.0,48.0,C,T,F,22700,15,67,62154,300
2704,3022,1996-10-30,monthly,Zlin,1,0,,,,,F,,4500,15,49,31938,700
2705,3023,1997-10-14,monthly,Jablonec n. Nisou,1,0,,,,,F,,14750,15,31,37303,6121
2706,3024,1996-12-18,monthly,Hl.m. Praha,2,0,,,,,F,,10900,15,46,37932,400
2707,3025,1997-12-27,monthly,Klatovy,1,0,,,,,F,,6100,15,23,31034,800
2708,3026,1993-02-18,monthly,Karlovy Vary,1,0,,,,,F,,63900,15,143,114166,400
2709,3027,1996-04-29,monthly,Uherske Hradiste,2,0,,,,,F,,3440,15,61,27922,1000
2710,3028,1993-09-15,monthly,Plzen - jih,1,0,,,,,F,,7100,15,123,26167,400
2711,3029,1996-12-24,monthly,Havlickuv Brod,1,0,,,,,F,,14000,15,46,32671,700
2712,3030,1994-06-22,monthly,Znojmo,1,0,,,,,F,,5100,15,105,28543,800
2713,3031,1997-03-10,monthly,Trutnov,1,0,,,,,F,,3500,15,45,25120,4184
2714,3032,1993-06-07,monthly,Kolin,1,0,,,,,F,,24700,15,130,54445,300
2715,3033,1997-12-10,monthly,Jesenik,2,0,,,,,F,,1137,15,21,21451,900
2716,3036,1994-04-10,monthly,Praha - vychod,1,0,,,,,F,,44300,15,102,121318,900
2717,3037,1994-05-26,monthly,Chrudim,1,0,277884.0,7719.0,36.0,D,T,T,63000,1,103,129394,-2507
2718,3038,1996-04-28,monthly,Praha - vychod,2,1,,,,,F,,64200,15,98,157871,1000
2719,3039,1993-12-10,monthly,Hl.m. Praha,1,0,,,,,F,,15360,15,148,86428,600
2720,3040,1996-08-03,monthly,Pelhrimov,1,0,,,,,F,,8370,15,59,28527,1000
2721,3041,1996-04-04,monthly,Karvina,1,0,,,,,F,,6300,15,78,37463,500
2722,3042,1993-09-16,monthly,Praha - vychod,2,0,,,,,F,,57200,15,131,76336,500
2723,3043,1996-12-29,monthly,Hl.m. Praha,1,0,,,,,F,,6050,15,45,22985,800
2724,3044,1996-09-14,monthly,Olomouc,2,0,,,,,F,,3850,15,51,29879,500
2725,3045,1995-06-08,monthly,Hl.m. Praha,2,0,,,,,F,,6200,15,81,36188,300
2726,3046,1997-08-11,monthly,Ostrava - mesto,1,0,,,,,F,,7400,15,40,34482,1100
2727,3047,1993-02-17,monthly,Jindrichuv Hradec,1,0,,,,,F,,8640,15,137,29807,600
2728,3049,1994-09-08,monthly,Trebic,1,0,,,,,F,,6090,15,136,69434,1100
2729,3050,1993-05-08,monthly,Prostejov,2,1,82896.0,6908.0,12.0,A,T,F,55100,15,142,116804,900
2730,3051,1996-01-01,monthly,Nymburk,1,1,,,,,F,,54100,15,110,145458,800
2731,3052,1997-04-26,monthly,Chrudim,1,0,,,,,F,,17200,400,25,53243,800
2732,3053,1993-08-23,monthly,Praha - zapad,1,0,,,,,F,,16600,15,141,90732,900
2733,3055,1996-05-26,monthly,Cesky Krumlov,2,0,,,,,F,,12600,15,60,43345,900
2734,3056,1993-12-22,monthly,Brno - venkov,2,0,,,,,F,,6950,15,117,34324,1100
2735,3057,1997-07-23,monthly,Nymburk,1,0,,,,,F,,19100,15,36,64301,600
2736,3058,1994-10-23,monthly,Chrudim,1,0,,,,,F,,29000,15,102,77935,700
2737,3059,1997-02-15,monthly,Hl.m. Praha,2,1,,,,,F,,26800,15,46,80056,700
2738,3060,1997-06-09,monthly,Opava,1,0,,,,,F,,24800,15,39,62393,400
2739,3061,1995-11-08,monthly,Sumperk,1,0,,,,,F,,4100,15,77,26464,300
2740,3062,1997-08-15,monthly,Pelhrimov,1,0,,,,,F,,14950,15,29,28697,400
2741,3063,1993-05-26,monthly,Olomouc,1,0,,,,,F,,2700,15,131,47183,1100
2742,3064,1993-05-23,monthly,Teplice,1,0,15420.0,1285.0,12.0,A,T,F,11840,15,166,60755,1000
2743,3066,1996-08-12,monthly,Ostrava - mesto,1,0,,,,,F,,27520,15,63,53841,700
2744,3067,1997-01-30,monthly,Nachod,2,0,,,,,F,,6700,15,54,34928,800
2745,3068,1993-04-25,monthly,Kromeriz,1,0,,,,,F,,10200,15,133,38231,500
2746,3069,1993-03-20,monthly,Zdar nad Sazavou,1,0,,,,,F,,25900,15,139,115033,400
2747,3070,1997-08-21,monthly,Breclav,1,0,,,,,F,,40320,15,34,62829,300
2748,3071,1996-10-03,monthly,Usti nad Labem,1,1,,,,,F,,26600,15,56,87021,900
2749,3072,1993-06-05,monthly,Mlada Boleslav,1,0,,,,,F,,53200,15,135,84311,1000
2750,3075,1997-06-25,monthly,Novy Jicin,2,0,,,,,F,,7000,15,33,29190,400
2751,3076,1993-03-27,monthly,Brno - mesto,2,0,,,,,F,,5200,15,135,28361,700
2752,3077,1997-04-16,monthly,Zlin,1,1,,,,,F,,15400,15,43,71961,600
2753,3078,1993-07-16,monthly,Hl.m. Praha,1,0,,,,,F,,3800,15,127,23086,200
2754,3079,1996-02-26,monthly,Pisek,1,0,,,,,F,,7650,15,65,24125,1000
2755,3080,1995-10-29,monthly,Hodonin,1,0,,,,,F,,5600,15,74,25637,400
2756,3082,1997-11-16,monthly,Decin,1,0,,,,,F,,11600,15,28,35859,700
2757,3083,1997-03-18,monthly,Zdar nad Sazavou,2,0,,,,,F,,28900,15,43,78816,200
2758,3085,1997-07-03,monthly,Zdar nad Sazavou,1,0,,,,,F,,20800,15,38,49328,600
2759,3086,1993-11-02,monthly,Hl.m. Praha,1,1,,,,,F,,29900,15,127,109688,800
2760,3087,1993-12-04,monthly,Cesky Krumlov,1,0,,,,,F,,3800,15,123,26255,600
2761,3088,1996-03-08,monthly,Pisek,2,1,,,,,F,,37440,15,68,71278,600
2762,3090,1996-12-10,monthly,Hl.m. Praha,1,0,,,,,F,,37700,15,55,119655,500
2763,3091,1993-11-11,monthly,Beroun,1,0,,,,,F,,29200,15,129,80841,200
2764,3092,1995-12-20,monthly,Nachod,1,0,,,,,F,,9000,15,69,29245,1000
2765,3093,1996-11-21,monthly,Jindrichuv Hradec,1,0,,,,,F,,24300,15,51,65682,500
2766,3094,1993-12-20,monthly,Breclav,2,0,,,,,F,,24160,10,122,69014,600
2767,3096,1993-06-29,monthly,Frydek - Mistek,1,0,,,,,F,,24600,8,134,68751,1000
2768,3097,1997-08-14,monthly,Zdar nad Sazavou,1,0,,,,,F,,8250,15,39,27220,900
2769,3098,1996-09-16,monthly,Hl.m. Praha,1,0,,,,,F,,31200,15,70,47235,600
2770,3099,1993-05-20,monthly,Karvina,1,0,,,,,F,,6400,15,132,35211,800
2771,3100,1997-06-22,monthly,Znojmo,1,0,,,,,F,,28160,15,38,56421,600
2772,3101,1994-02-27,monthly,Hl.m. Praha,1,0,,,,,F,,5730,15,113,23908,700
2773,3102,1997-11-23,monthly,Decin,2,1,,,,,F,,14200,15,27,62726,1100
2774,3104,1997-04-29,monthly,Hl.m. Praha,1,0,,,,,F,,7300,15,47,42635,700
2775,3105,1997-11-21,monthly,Litomerice,1,0,,,,,F,,2145,15,23,24631,1000
2776,3107,1993-11-20,monthly,Kolin,1,0,,,,,F,,12650,15,119,103276,200
2777,3108,1993-03-14,monthly,Blansko,2,0,,,,,F,,5400,15,135,20932,600
2778,3109,1995-04-08,monthly,Pisek,1,0,,,,,F,,42000,0,104,66840,-6285
2779,3110,1997-01-12,monthly,Rychnov nad Kneznou,1,0,,,,,F,,54600,15,66,123735,1000
2780,3111,1995-11-08,monthly,Prostejov,1,0,,,,,F,,37440,15,79,73057,200
2781,3112,1994-08-12,monthly,Louny,2,1,123216.0,2567.0,48.0,C,T,F,60700,15,144,155867,700
2782,3113,1993-08-16,monthly,Bruntal,1,1,,,,,F,,62000,1,145,146810,-915
2783,3114,1996-06-15,monthly,Hl.m. Praha,1,1,,,,,F,,54800,15,82,128229,700
2784,3115,1996-03-27,monthly,Ceske Budejovice,2,0,321180.0,5353.0,60.0,C,T,F,34000,15,71,90257,700
2785,3116,1996-04-05,monthly,Brno - mesto,1,1,,,,,F,,18300,15,68,85010,1100
2786,3117,1993-02-24,monthly,Decin,1,0,,,,,F,,4800,15,137,29772,900
2787,3118,1996-03-10,monthly,Rychnov nad Kneznou,2,0,,,,,F,,17400,15,71,69381,500
2788,3119,1997-05-02,monthly,Decin,1,0,,,,,F,,1440,15,41,23070,1100
2789,3120,1996-06-20,monthly,Hl.m. Praha,1,0,,,,,F,,13000,15,57,38370,400
2790,3121,1996-03-08,monthly,Nachod,1,0,,,,,F,,4400,15,69,25948,1000
2791,3122,1997-05-12,monthly,Ostrava - mesto,2,0,,,,,F,,14720,15,50,57000,1100
2792,3124,1995-06-13,monthly,Kutna Hora,1,1,,,,,F,,19200,15,86,55037,500
2793,3125,1996-12-16,monthly,Litomerice,1,0,,,,,F,,8500,15,54,32229,400
2794,3126,1996-09-03,monthly,Pelhrimov,1,0,,,,,F,,8100,15,64,37703,400
2795,3127,1993-08-08,monthly,Zdar nad Sazavou,1,1,,,,,F,,58200,15,163,137533,1100
2796,3128,1995-01-06,monthly,Hl.m. Praha,2,0,,,,,F,,10200,15,102,72491,200
2797,3129,1993-12-05,monthly,Kolin,1,0,,,,,F,,11900,15,123,36842,200
2798,3130,1996-03-20,monthly,Rakovnik,1,0,,,,,F,,5700,15,64,94779,500
2799,3131,1995-10-23,monthly,Tabor,1,1,,,,,F,,21900,15,80,70241,300
2800,3132,1995-10-08,monthly,Breclav,1,0,,,,,F,,8500,13,91,35256,400
2801,3133,1993-06-14,monthly,Zdar nad Sazavou,1,0,,,,,F,,27100,15,136,61083,1000
2802,3134,1994-04-29,monthly,Rychnov nad Kneznou,1,0,,,,,F,,34080,15,114,80578,600
2803,3135,1993-12-27,monthly,Olomouc,1,0,,,,,F,,21700,15,123,97585,200
2804,3136,1993-08-07,monthly,Jesenik,1,0,,,,,F,,26500,15,141,86549,900
2805,3137,1996-12-15,monthly,Most,1,0,253560.0,4226.0,60.0,C,T,F,25900,15,50,76510,900
2806,3138,1996-03-24,monthly,Litomerice,1,1,,,,,F,,15100,15,76,41961,300
2807,3139,1995-08-30,monthly,Pribram,1,0,,,,,F,,31800,15,30,71220,200
2808,3140,1997-05-13,monthly,Beroun,2,0,,,,,F,,8960,15,48,36707,1000
2809,3142,1994-09-14,monthly,Benesov,1,0,,,,,F,,6100,15,99,33603,200
2810,3143,1996-10-18,monthly,Louny,2,0,130896.0,5454.0,24.0,C,T,F,7300,15,75,59233,300
2811,3144,1996-03-09,monthly,Bruntal,1,0,,,,,F,,6200,15,64,26808,800
2812,3145,1993-12-03,monthly,Kladno,2,0,,,,,F,,14400,15,123,45930,300
2813,3146,1993-10-26,monthly,Frydek - Mistek,1,0,,,,,F,,7500,15,146,33061,300
2814,3147,1995-04-05,monthly,Brno - mesto,1,0,,,,,F,,14200,15,100,81225,300
