"","account_id","open_date","statement_frequency","district_name","num_customers","credit_cards","loan_amount","loan_payments","loan_term","loan_status","loan","loan_default","max_withdrawal","min_withdrawal","id","date","type","amount","balance","bank","account","method","category","cc_payments","max_balance","min_balance"
"1974",2070,"1993-01-29","monthly","Olomouc",1,0,NA,NA,NA,NA,"F",NA,20960,15,608135,"1993-01-29","credit",300,300,"",NA,"cash","",163,74511,300
"1975",2071,"1997-05-08","monthly","Jablonec n. Nisou",2,0,NA,NA,NA,NA,"F",NA,22400,15,608568,"1997-05-08","credit",1000,1000,"",NA,"cash","",42,53362,1000
"1976",2072,"1993-10-17","monthly","Usti nad Labem",1,1,NA,NA,NA,NA,"F",NA,50400,15,608727,"1993-10-17","credit",1000,1000,"",NA,"cash","",129,126871,1000
"1977",2073,"1997-08-14","monthly","Kromeriz",1,0,44640,1860,24,"C","T","F",40000,15,609117,"1997-08-14","credit",600,600,"",NA,"cash","",34,65664,600
"1978",2074,"1996-02-18","monthly","Pribram",1,0,NA,NA,NA,NA,"F",NA,41400,15,609249,"1996-02-18","credit",900,900,"",NA,"cash","",69,79391,900
"1979",2075,"1996-01-01","monthly","Decin",1,0,NA,NA,NA,NA,"F",NA,5190,15,609492,"1996-01-01","credit",800,800,"",NA,"cash","",73,23946,800
"1980",2076,"1996-09-17","monthly","Pisek",2,0,NA,NA,NA,NA,"F",NA,8700,15,609752,"1996-09-17","credit",800,800,"",NA,"cash","",52,30250,800
"1981",2077,"1995-01-04","monthly","Rokycany",1,0,NA,NA,NA,NA,"F",NA,16600,15,609982,"1995-01-04","credit",700,700,"",NA,"cash","",119,68277,700
"1982",2078,"1993-07-08","monthly","Uherske Hradiste",1,0,NA,NA,NA,NA,"F",NA,33440,15,610231,"1993-07-08","credit",700,700,"",NA,"cash","",135,67122,700
"1983",2079,"1997-09-06","monthly","Brno - venkov",1,0,NA,NA,NA,NA,"F",NA,19100,15,610654,"1997-09-06","credit",300,300,"",NA,"cash","",34,85363,300
"1984",2080,"1997-04-27","monthly","Ostrava - mesto",2,1,214596,5961,36,"C","T","F",63100,15,610760,"1997-04-27","credit",400,400,"",NA,"cash","",41,130060,400
"1985",2081,"1997-07-02","monthly","Liberec",1,0,NA,NA,NA,NA,"F",NA,6090,15,610930,"1997-07-02","credit",600,600,"",NA,"cash","",46,33262,600
"1986",2082,"1993-09-03","monthly","Liberec",1,0,NA,NA,NA,NA,"F",NA,61100,15,611066,"1993-09-03","credit",200,200,"",NA,"cash","",139,123631,200
"1987",2083,"1996-09-28","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,36320,15,611618,"1996-09-28","credit",300,300,"",NA,"cash","",55,73691,300
"1988",2084,"1996-09-08","monthly","Chrudim",1,1,NA,NA,NA,NA,"F",NA,47200,15,611801,"1996-09-08","credit",900,900,"",NA,"cash","",59,84957,900
"1989",2085,"1997-02-13","monthly","Klatovy",1,0,NA,NA,NA,NA,"F",NA,10100,15,611992,"1997-02-13","credit",600,600,"",NA,"cash","",49,44322,600
"1990",2086,"1996-08-09","weekly","Karvina",1,1,NA,NA,NA,NA,"F",NA,62200,30,612185,"1996-08-09","credit",500,500,"",NA,"cash","",57,133070,500
"1991",2087,"1993-01-08","weekly","Melnik",1,0,NA,NA,NA,NA,"F",NA,63700,30,612392,"1993-01-08","credit",600,600,"",NA,"cash","",169,134265,600
"1992",2088,"1993-07-28","monthly","Kladno",1,0,NA,NA,NA,NA,"F",NA,6600,15,612870,"1993-07-28","credit",400,400,"",NA,"cash","",154,36609,400
"1993",2089,"1997-03-05","weekly","Rokycany",1,1,NA,NA,NA,NA,"F",NA,64200,1,613281,"1997-03-05","credit",600,600,"",NA,"cash","",49,134369,-6743
"1994",2090,"1996-11-26","monthly","Teplice",1,0,NA,NA,NA,NA,"F",NA,11700,15,613472,"1996-11-26","credit",1000,1000,"",NA,"cash","",47,36208,1000
"1995",2091,"1996-09-25","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,22200,15,613637,"1996-09-25","credit",800,800,"",NA,"cash","",63,57095,800
"1996",2092,"1994-04-29","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,62500,15,613807,"1994-04-29","credit",200,200,"",NA,"cash","",125,159780,200
"1997",2093,"1997-07-07","monthly","Zlin",1,1,NA,NA,NA,NA,"F",NA,21600,15,614168,"1997-07-07","credit",1100,1100,"",NA,"cash","",37,70495,1100
"1998",2094,"1996-08-23","monthly","Opava",1,0,NA,NA,NA,NA,"F",NA,4890,15,614273,"1996-08-23","credit",800,800,"",NA,"cash","",53,22069,800
"1999",2095,"1995-12-19","monthly","Breclav",1,1,NA,NA,NA,NA,"F",NA,28500,15,614453,"1995-12-19","credit",800,800,"",NA,"cash","",74,77988,800
"2000",2096,"1995-06-17","monthly","Ceska Lipa",1,0,NA,NA,NA,NA,"F",NA,22080,15,614675,"1995-06-17","credit",700,700,"",NA,"cash","",90,58990,700
"2001",2097,"1997-10-11","monthly","Nachod",1,1,NA,NA,NA,NA,"F",NA,14100,15,615003,"1997-10-11","credit",500,500,"",NA,"cash","",56,59449,500
"2002",2099,"1993-01-12","weekly","Beroun",2,1,NA,NA,NA,NA,"F",NA,58700,0,615542,"1993-01-12","credit",1100,1100,"",NA,"cash","",175,184168,150
"2003",2101,"1996-08-04","monthly","Nymburk",1,0,NA,NA,NA,NA,"F",NA,8850,15,616310,"1996-08-04","credit",600,600,"",NA,"cash","",73,33388,600
"2004",2102,"1996-08-05","monthly","Usti nad Labem",1,0,NA,NA,NA,NA,"F",NA,13280,15,616574,"1996-08-05","credit",500,500,"",NA,"cash","",65,50846,500
"2005",2103,"1997-02-01","monthly","Rychnov nad Kneznou",1,0,NA,NA,NA,NA,"F",NA,6500,15,616816,"1997-02-01","credit",1100,1100,"",NA,"cash","",50,32467,1100
"2006",2104,"1996-06-12","monthly","Rychnov nad Kneznou",1,1,NA,NA,NA,NA,"F",NA,11700,15,616985,"1996-06-12","credit",900,900,"",NA,"cash","",66,56665,900
"2007",2105,"1996-03-09","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,10600,15,617192,"1996-03-09","credit",500,5218,"",NA,"cash","",69,30017,4718
"2008",2106,"1996-02-01","monthly","Hl.m. Praha",1,0,101520,8460,12,"A","T","F",14240,15,617381,"1996-02-01","credit",400,400,"",NA,"cash","",72,44042,400
"2009",2107,"1996-11-09","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,11680,15,617592,"1996-11-09","credit",300,300,"",NA,"cash","",59,53630,300
"2010",2108,"1996-07-06","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,38900,15,617826,"1996-07-06","credit",1000,1000,"",NA,"cash","",63,65007,1000
"2011",2109,"1996-02-02","monthly","Chomutov",1,0,NA,NA,NA,NA,"F",NA,26100,15,618031,"1996-02-02","credit",600,600,"",NA,"cash","",55,103989,600
"2012",2110,"1993-02-23","monthly","Zlin",1,0,NA,NA,NA,NA,"F",NA,4500,15,618167,"1993-02-23","credit",600,600,"",NA,"cash","",137,32058,600
"2013",2111,"1995-01-25","weekly","Havlickuv Brod",1,1,NA,NA,NA,NA,"F",NA,62500,30,618508,"1995-01-25","credit",300,300,"",NA,"cash","",132,132229,300
"2014",2112,"1996-07-12","monthly","Chrudim",1,0,NA,NA,NA,NA,"F",NA,31680,15,618875,"1996-07-12","credit",300,300,"",NA,"cash","",68,56828,300
"2015",2113,"1996-08-28","monthly","Melnik",1,0,NA,NA,NA,NA,"F",NA,19900,15,619085,"1996-08-28","credit",300,300,"",NA,"cash","",58,55295,300
"2016",2114,"1996-08-11","monthly","Sokolov",1,0,NA,NA,NA,NA,"F",NA,14200,15,619253,"1996-08-11","credit",600,600,"",NA,"cash","",63,47296,600
"2017",2115,"1996-12-05","monthly","Mlada Boleslav",1,0,NA,NA,NA,NA,"F",NA,5700,15,619496,"1996-12-05","credit",600,600,"",NA,"cash","",51,19151,600
"2018",2116,"1996-05-02","monthly","Karvina",1,1,92400,7700,12,"A","T","F",55600,15,619674,"1996-05-02","credit",1000,1000,"",NA,"cash","",77,131664,1000
"2019",2117,"1996-08-07","monthly","Rychnov nad Kneznou",1,0,NA,NA,NA,NA,"F",NA,12400,15,619954,"1996-08-07","credit",900,900,"",NA,"cash","",62,54105,900
"2020",2118,"1997-05-11","monthly","Havlickuv Brod",1,1,NA,NA,NA,NA,"F",NA,29280,15,620162,"1997-05-11","credit",300,300,"",NA,"cash","",41,71842,300
"2021",2119,"1995-09-21","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,11680,15,620301,"1995-09-21","credit",500,500,"",NA,"cash","",94,61870,500
"2022",2121,"1994-12-05","monthly","Zlin",1,0,NA,NA,NA,NA,"F",NA,37920,15,621380,"1994-12-05","credit",1000,1000,"",NA,"cash","",99,79827,1000
"2023",2122,"1993-01-08","monthly","Frydek - Mistek",1,0,NA,NA,NA,NA,"F",NA,63500,15,621760,"1993-01-08","credit",300,300,"",NA,"cash","",191,176243,300
"2024",2123,"1993-07-26","monthly","Zlin",2,0,NA,NA,NA,NA,"F",NA,7400,15,622282,"1993-07-26","credit",900,900,"",NA,"cash","",127,20814,900
"2025",2124,"1993-02-20","monthly","Jesenik",2,1,NA,NA,NA,NA,"F",NA,37600,15,622627,"1993-02-20","credit",500,500,"",NA,"cash","",142,108250,500
"2026",2125,"1997-11-20","weekly","Hradec Kralove",1,0,NA,NA,NA,NA,"F",NA,54700,30,623137,"1997-11-20","credit",600,600,"",NA,"cash","",33,123826,600
"2027",2126,"1997-02-09","monthly","Hl.m. Praha",1,1,NA,NA,NA,NA,"F",NA,77400,15,623295,"1997-02-09","credit",900,900,"",NA,"cash","",48,128144,900
"2028",2127,"1997-05-09","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,3700,15,623443,"1997-05-09","credit",400,400,"",NA,"cash","",44,29293,400
"2029",2128,"1993-12-10","monthly","Domazlice",1,0,NA,NA,NA,NA,"F",NA,12250,15,623585,"1993-12-10","credit",500,5924,"",NA,"cash","",123,27870,5424
"2030",2130,"1996-11-04","monthly","Nachod",1,0,NA,NA,NA,NA,"F",NA,57700,15,624206,"1996-11-04","credit",200,200,"",NA,"cash","",55,152383,200
"2031",2131,"1996-07-11","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,5850,15,624371,"1996-07-11","credit",900,900,"",NA,"cash","",61,49789,900
"2032",2132,"1993-10-08","monthly","Sumperk",1,0,NA,NA,NA,NA,"F",NA,28400,15,624578,"1993-10-08","credit",700,700,"",NA,"cash","",128,77597,700
"2033",2133,"1997-10-07","monthly","Praha - zapad",2,0,NA,NA,NA,NA,"F",NA,5600,15,624937,"1997-10-07","credit",500,500,"",NA,"cash","",31,23700,500
"2034",2134,"1996-08-06","monthly","Usti nad Orlici",1,0,22932,637,36,"C","T","F",16000,15,625057,"1996-08-06","credit",300,300,"",NA,"cash","",60,63757,300
"2035",2135,"1997-06-17","monthly","Trutnov",1,0,NA,NA,NA,NA,"F",NA,15520,15,625319,"1997-06-17","credit",300,300,"",NA,"cash","",44,40276,300
"2036",2136,"1997-10-02","monthly","Prerov",1,0,NA,NA,NA,NA,"F",NA,15100,15,625468,"1997-10-02","credit",600,600,"",NA,"cash","",32,58405,600
"2037",2137,"1993-08-17","after every transaction","Kladno",1,0,NA,NA,NA,NA,"F",NA,52200,100,625563,"1993-08-17","credit",600,600,"",NA,"cash","",140,73628,600
"2038",2138,"1997-08-11","monthly","Prerov",1,1,NA,NA,NA,NA,"F",NA,30700,15,626020,"1997-08-11","credit",400,400,"",NA,"cash","",35,80054,400
"2039",2139,"1995-06-09","monthly","Mlada Boleslav",2,0,NA,NA,NA,NA,"F",NA,30000,15,626156,"1995-06-09","credit",900,900,"",NA,"cash","",93,82190,900
"2040",2140,"1993-10-21","monthly","Prerov",1,0,NA,NA,NA,NA,"F",NA,8820,15,626569,"1993-10-21","credit",600,600,"",NA,"cash","",156,46800,600
"2041",2141,"1997-05-09","monthly","Tabor",1,0,NA,NA,NA,NA,"F",NA,23100,15,627001,"1997-05-09","credit",900,900,"",NA,"cash","",42,84430,900
"2042",2142,"1997-09-01","monthly","Havlickuv Brod",2,0,23328,1944,12,"C","T","F",46560,15,627144,"1997-09-01","credit",1000,1000,"",NA,"cash","",36,68151,1000
"2043",2143,"1996-01-13","monthly","Hl.m. Praha",2,1,71460,1985,36,"C","T","F",26600,15,627287,"1996-01-13","credit",700,700,"",NA,"cash","",72,76403,700
"2044",2144,"1995-07-21","after every transaction","Brno - venkov",1,0,NA,NA,NA,NA,"F",NA,58100,0,627541,"1995-07-21","credit",600,600,"",NA,"cash","",91,134758,-3995
"2045",2146,"1993-06-05","monthly","Tachov",1,0,NA,NA,NA,NA,"F",NA,23900,15,628509,"1993-06-05","credit",200,200,"",NA,"cash","",135,70786,200
"2046",2147,"1996-07-10","monthly","Plzen - sever",2,0,NA,NA,NA,NA,"F",NA,5280,15,628975,"1996-07-10","credit",1000,1000,"",NA,"cash","",62,32566,1000
"2047",2148,"1995-09-22","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,5600,15,629183,"1995-09-22","credit",300,300,"",NA,"cash","",84,26205,300
"2048",2149,"1996-08-11","monthly","Melnik",1,0,NA,NA,NA,NA,"F",NA,7000,15,629485,"1996-08-11","credit",600,600,"",NA,"cash","",54,30098,600
"2049",2150,"1993-09-12","monthly","Litomerice",2,0,NA,NA,NA,NA,"F",NA,8460,15,629658,"1993-09-12","credit",900,900,"",NA,"cash","",129,21499,900
"2050",2151,"1995-02-08","monthly","Louny",1,0,NA,NA,NA,NA,"F",NA,10300,15,630040,"1995-02-08","credit",400,400,"",NA,"cash","",107,45664,400
"2051",2152,"1997-10-23","monthly","Domazlice",2,0,NA,NA,NA,NA,"F",NA,3920,15,630408,"1997-10-23","credit",1100,1100,"",NA,"cash","",25,28964,1100
"2052",2153,"1996-01-07","weekly","Tachov",1,1,61560,5130,12,"A","T","F",40700,30,630518,"1996-01-07","credit",200,200,"",NA,"cash","",73,80325,200
"2053",2154,"1994-04-21","monthly","Vyskov",1,0,NA,NA,NA,NA,"F",NA,8200,15,630855,"1994-04-21","credit",200,200,"",NA,"cash","",109,23190,200
"2054",2155,"1994-06-08","monthly","Jihlava",1,0,NA,NA,NA,NA,"F",NA,6600,15,631156,"1994-06-08","credit",600,600,"",NA,"cash","",124,31785,600
"2055",2156,"1996-09-11","monthly","Hl.m. Praha",2,1,NA,NA,NA,NA,"F",NA,25200,15,631562,"1996-09-11","credit",1100,1100,"",NA,"cash","",56,71822,1100
"2056",2157,"1995-11-08","monthly","Vsetin",1,0,NA,NA,NA,NA,"F",NA,16200,15,631764,"1995-11-08","credit",600,600,"",NA,"cash","",81,51480,600
"2057",2158,"1997-03-29","monthly","Louny",1,0,NA,NA,NA,NA,"F",NA,26100,15,632034,"1997-03-29","credit",1000,1000,"",NA,"cash","",52,81789,1000
"2058",2159,"1996-01-01","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,46400,15,632159,"1996-01-01","credit",600,600,"",NA,"cash","",74,82381,600
"2059",2160,"1996-11-10","monthly","Olomouc",1,0,NA,NA,NA,NA,"F",NA,18500,15,632417,"1996-11-10","credit",200,200,"",NA,"cash","",61,46205,200
"2060",2161,"1993-12-30","weekly","Cesky Krumlov",1,0,NA,NA,NA,NA,"F",NA,31200,30,632616,"1993-12-30","credit",700,700,"",NA,"cash","",114,83288,700
"2061",2162,"1997-11-21","monthly","Svitavy",2,1,NA,NA,NA,NA,"F",NA,34700,15,633139,"1997-11-21","credit",600,27491,"",NA,"cash","",34,105472,13409
"2062",2163,"1995-01-05","monthly","Pelhrimov",1,0,NA,NA,NA,NA,"F",NA,21500,15,633292,"1995-01-05","credit",1000,1000,"",NA,"cash","",98,67528,1000
"2063",2164,"1996-09-12","monthly","Vyskov",2,1,NA,NA,NA,NA,"F",NA,25600,15,633631,"1996-09-12","credit",1000,1000,"",NA,"cash","",55,86792,1000
"2064",2165,"1997-04-08","monthly","Trutnov",1,0,78600,3275,24,"C","T","F",24265,15,633828,"1997-04-08","credit",800,800,"",NA,"cash","",52,67336,800
"2065",2166,"1997-04-12","monthly","Novy Jicin",1,0,NA,NA,NA,NA,"F",NA,14000,15,634007,"1997-04-12","credit",800,800,"",NA,"cash","",43,46814,800
"2066",2167,"1993-08-08","monthly","Jindrichuv Hradec",1,1,170256,7094,24,"A","T","F",29300,15,634184,"1993-08-08","credit",200,200,"",NA,"cash","",133,109497,200
"2067",2169,"1997-07-09","monthly","Hodonin",1,0,NA,NA,NA,NA,"F",NA,23600,15,635303,"1997-07-09","credit",600,23647,"",NA,"cash","",38,69703,14991
"2068",2170,"1994-05-19","after every transaction","Hl.m. Praha",1,1,NA,NA,NA,NA,"F",NA,61900,100,635487,"1994-05-19","credit",600,600,"",NA,"cash","",124,161231,600
"2069",2172,"1997-09-02","monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,"F",NA,3600,15,636282,"1997-09-02","credit",1100,1100,"",NA,"cash","",33,28784,1100
"2070",2173,"1997-05-02","monthly","Zlin",1,0,NA,NA,NA,NA,"F",NA,4900,15,636399,"1997-05-02","credit",900,900,"",NA,"cash","",41,34442,900
"2071",2174,"1997-10-24","monthly","Pisek",2,0,NA,NA,NA,NA,"F",NA,32000,15,636529,"1997-10-24","credit",400,400,"",NA,"cash","",24,85841,400
"2072",2175,"1993-04-27","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,70200,1,636660,"1993-04-27","credit",400,400,"",NA,"cash","",171,146487,-2402
"2073",2176,"1993-06-06","monthly","Bruntal",1,0,299088,8308,36,"B","T","T",59400,0,637110,"1993-06-06","credit",500,500,"",NA,"cash","",148,193910,-4986
"2074",2177,"1993-01-04","monthly","Uherske Hradiste",1,0,NA,NA,NA,NA,"F",NA,7700,15,637741,"1993-01-04","credit",800,800,"",NA,"cash","",145,40163,800
"2075",2178,"1995-05-15","monthly","Zlin",1,0,NA,NA,NA,NA,"F",NA,23360,15,638126,"1995-05-15","credit",1100,1100,"",NA,"cash","",87,90129,1100
"2076",2179,"1994-01-14","weekly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,64700,30,638412,"1994-01-14","credit",700,700,"",NA,"cash","",120,147190,700
"2077",2180,"1993-10-27","monthly","Jicin",2,0,NA,NA,NA,NA,"F",NA,3700,300,638949,"1993-10-27","credit",400,400,"",NA,"cash","",23,26600,400
"2078",2182,"1997-07-12","monthly","Domazlice",1,0,NA,NA,NA,NA,"F",NA,29120,15,639545,"1997-07-12","credit",300,300,"",NA,"cash","",44,52587,300
"2079",2183,"1997-07-17","monthly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,36320,15,639673,"1997-07-17","credit",500,500,"",NA,"cash","",37,66375,500
"2080",2184,"1997-05-07","monthly","Kutna Hora",1,1,NA,NA,NA,NA,"F",NA,38240,15,639787,"1997-05-07","credit",700,700,"",NA,"cash","",42,66077,700
"2081",2185,"1995-01-18","monthly","Bruntal",1,0,NA,NA,NA,NA,"F",NA,12600,15,639929,"1995-01-18","credit",900,900,"",NA,"cash","",91,40766,900
"2082",2186,"1993-07-07","monthly","Vyskov",1,0,NA,NA,NA,NA,"F",NA,12650,15,640187,"1993-07-07","credit",1000,1000,"",NA,"cash","",133,34439,1000
"2083",2187,"1996-02-26","weekly","Nymburk",2,0,53472,4456,12,"A","T","F",63600,30,640579,"1996-02-26","credit",300,300,"",NA,"cash","",94,172963,300
"2084",2189,"1993-04-22","monthly","Prerov",2,1,NA,NA,NA,NA,"F",NA,33920,15,640992,"1993-04-22","credit",700,700,"",NA,"cash","",138,85188,700
"2085",2190,"1996-06-04","weekly","Usti nad Labem",1,0,NA,NA,NA,NA,"F",NA,59300,30,641529,"1996-06-04","credit",800,800,"",NA,"cash","",80,130735,800
"2086",2191,"1996-08-08","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,15800,15,641857,"1996-08-08","credit",800,13931,"",NA,"cash","",60,48417,11299
"2087",2192,"1996-03-22","monthly","Kromeriz",1,0,NA,NA,NA,NA,"F",NA,24900,7,642061,"1996-03-22","credit",800,800,"",NA,"cash","",68,68746,800
"2088",2193,"1996-11-03","monthly","Chrudim",1,0,NA,NA,NA,NA,"F",NA,8900,15,642377,"1996-11-03","credit",200,200,"",NA,"cash","",62,34083,200
"2089",2194,"1997-02-25","monthly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,23100,15,642576,"1997-02-25","credit",400,400,"",NA,"cash","",46,71730,400
"2090",2195,"1994-10-08","monthly","Opava",1,1,NA,NA,NA,NA,"F",NA,44480,15,642718,"1994-10-08","credit",800,800,"",NA,"cash","",105,118374,800
"2091",2196,"1997-07-24","monthly","Praha - zapad",1,0,NA,NA,NA,NA,"F",NA,7000,15,643007,"1997-07-24","credit",500,500,"",NA,"cash","",31,30119,500
"2092",2197,"1997-07-26","monthly","Nachod",1,1,NA,NA,NA,NA,"F",NA,22400,15,643125,"1997-07-26","credit",900,900,"",NA,"cash","",42,67902,900
"2093",2199,"1993-08-04","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,8400,15,643871,"1993-08-04","credit",1100,1100,"",NA,"cash","",159,32714,1100
"2094",2200,"1997-06-26","monthly","Hl.m. Praha",1,1,NA,NA,NA,NA,"F",NA,18700,15,644370,"1997-06-26","credit",1100,1100,"",NA,"cash","",38,60754,1100
"2095",2201,"1993-10-05","monthly","Mlada Boleslav",1,0,NA,NA,NA,NA,"F",NA,5070,15,644492,"1993-10-05","credit",300,300,"",NA,"cash","",127,23520,300
"2096",2203,"1995-04-04","monthly","Pardubice",1,0,NA,NA,NA,NA,"F",NA,12650,15,645251,"1995-04-04","credit",800,800,"",NA,"cash","",91,37505,800
"2097",2204,"1997-07-20","monthly","Nymburk",2,0,NA,NA,NA,NA,"F",NA,9120,15,645527,"1997-07-20","credit",700,700,"",NA,"cash","",46,37446,700
"2098",2205,"1996-04-13","monthly","Trutnov",1,0,NA,NA,NA,NA,"F",NA,7800,15,645661,"1996-04-13","credit",1100,1100,"",NA,"cash","",61,29900,1100
"2099",2206,"1995-08-10","monthly","Jicin",1,0,NA,NA,NA,NA,"F",NA,21440,15,645830,"1995-08-10","credit",1000,1000,"",NA,"cash","",109,59166,1000
"2100",2207,"1996-01-25","monthly","Jablonec n. Nisou",1,0,NA,NA,NA,NA,"F",NA,29500,15,646092,"1996-01-25","credit",200,200,"",NA,"cash","",72,81760,200
"2101",2208,"1997-07-02","monthly","Melnik",1,0,NA,NA,NA,NA,"F",NA,4590,15,646270,"1997-07-02","credit",1100,1100,"",NA,"cash","",37,18206,1100
"2102",2209,"1996-08-15","monthly","Znojmo",2,0,NA,NA,NA,NA,"F",NA,61500,15,646390,"1996-08-15","credit",900,900,"",NA,"cash","",89,141692,900
"2103",2210,"1996-08-13","monthly","Tachov",1,0,NA,NA,NA,NA,"F",NA,5200,15,646713,"1996-08-13","credit",200,5977,"",NA,"cash","",59,50963,5777
"2104",2211,"1997-11-10","after every transaction","Trebic",1,0,NA,NA,NA,NA,"F",NA,58000,100,646882,"1997-11-10","credit",300,300,"",NA,"cash","",27,109057,300
"2105",2212,"1996-02-12","monthly","Decin",2,0,NA,NA,NA,NA,"F",NA,7450,15,647017,"1996-02-12","credit",800,800,"",NA,"cash","",71,32879,800
"2106",2213,"1993-07-11","monthly","Frydek - Mistek",2,0,NA,NA,NA,NA,"F",NA,19840,15,647194,"1993-07-11","credit",700,700,"",NA,"cash","",158,44743,700
"2107",2214,"1996-01-27","monthly","Jicin",2,0,NA,NA,NA,NA,"F",NA,19900,15,647630,"1996-01-27","credit",400,400,"",NA,"cash","",74,62908,400
"2108",2215,"1997-10-17","monthly","Rychnov nad Kneznou",1,0,NA,NA,NA,NA,"F",NA,5000,15,647848,"1997-10-17","credit",1000,1000,"",NA,"cash","",27,41646,1000
"2109",2216,"1993-04-17","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,64400,15,647967,"1993-04-17","credit",900,900,"",NA,"cash","",182,150481,900
"2110",2217,"1996-01-27","monthly","Opava",1,0,NA,NA,NA,NA,"F",NA,4800,300,648563,"1996-01-27","credit",900,900,"",NA,"cash","",19,30400,900
"2111",2218,"1994-11-21","monthly","Prachatice",2,1,182040,3034,60,"C","T","F",58600,15,648677,"1994-11-21","credit",600,600,"",NA,"cash","",102,132798,600
"2112",2219,"1993-03-11","monthly","Prostejov",1,1,NA,NA,NA,NA,"F",NA,63900,15,649066,"1993-03-11","credit",400,400,"",NA,"cash","",221,156205,400
"2113",2220,"1993-02-10","monthly","Jindrichuv Hradec",1,0,NA,NA,NA,NA,"F",NA,16600,15,649665,"1993-02-10","credit",1100,1100,"",NA,"cash","",137,35298,1100
"2114",2221,"1997-11-15","monthly","Jihlava",1,0,NA,NA,NA,NA,"F",NA,3630,15,650068,"1997-11-15","credit",200,200,"",NA,"cash","",23,18263,200
"2115",2222,"1993-05-01","monthly","Pardubice",1,0,NA,NA,NA,NA,"F",NA,62800,15,650203,"1993-05-01","credit",200,200,"",NA,"cash","",149,143734,200
"2116",2223,"1996-01-05","monthly","Chrudim",1,0,NA,NA,NA,NA,"F",NA,3920,15,650679,"1996-01-05","credit",700,700,"",NA,"cash","",73,23370,700
"2117",2224,"1997-03-08","after every transaction","Nachod",1,0,NA,NA,NA,NA,"F",NA,26600,100,650866,"1997-03-08","credit",400,400,"",NA,"cash","",45,89158,400
"2118",2225,"1996-01-24","monthly","Cesky Krumlov",2,0,NA,NA,NA,NA,"F",NA,10600,15,651017,"1996-01-24","credit",1000,1000,"",NA,"cash","",67,26581,1000
"2119",2226,"1996-02-17","monthly","Benesov",2,0,NA,NA,NA,NA,"F",NA,20600,15,651212,"1996-02-17","credit",1100,1100,"",NA,"cash","",72,65765,1100
"2120",2227,"1994-05-22","weekly","Tachov",2,1,92976,3874,24,"A","T","F",62800,30,651465,"1994-05-22","credit",300,300,"",NA,"cash","",173,151021,300
"2121",2228,"1994-03-19","monthly","Chomutov",1,0,185952,3874,48,"C","T","F",57400,15,651955,"1994-03-19","credit",700,700,"",NA,"cash","",128,145318,700
"2122",2229,"1997-01-27","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,26200,15,652421,"1997-01-27","credit",1000,1000,"",NA,"cash","",50,59142,1000
"2123",2230,"1996-02-11","monthly","Melnik",1,0,NA,NA,NA,NA,"F",NA,11900,15,652571,"1996-02-11","credit",200,200,"",NA,"cash","",65,40114,200
